order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member,new_product_id,product_system,source_file,source_folder_date,proposed_legacy_product_id,match_status,match_score,review_note,source_product_id,product_reconciliation_status,product_reconciled_flag,canonical_product_id,legacy_product_name,legacy_category,legacy_subcategory,legacy_brand,new_product_name,new_category,new_subcategory,new_brand,canonical_product_name,canonical_category,canonical_subcategory,canonical_brand
20260730-0124,2026-07-30,S001,,2,89.38,0,in_store,N,NP5037,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1037,matched_exact,0.8116,Normalized product name matches exactly.,NP5037,matched_exact,True,P1037,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works,EmberRunner Packable Jacket 236,apparel,waterproof outerwear,Blue Ridge Outdoor Works,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works
20260730-0125,2026-07-30,S004,,2,109.09,0,in_store,Y,NP9999,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,,,,,NP9999,unmapped_new_product,False,NEW:NP9999,,,,,,,,,Unmapped product NP9999,unmapped,unmapped,unmapped
20260730-0126,2026-07-30,S003,,4,93.13,0,pickup,N,NP5027,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1027,matched_exact,0.9996,Normalized product name matches exactly.,NP5027,matched_exact,True,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline
20260730-0127,2026-07-30,S005,,3,163.29,0,ship_from_store,N,NP5062,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1062,matched_exact,0.9987,Normalized product name matches exactly.,NP5062,matched_exact,True,P1062,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch,SwitchbackRover-Wide-Trail-Shoes-261,footwear,trail shoes,Summit Finch,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch
20260730-0128,2026-07-30,S005,,2,137.6,5,in_store,Y,NP5023,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1023,matched_exact,0.9279,Normalized product name matches exactly.,NP5023,matched_exact,True,P1023,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply,HearthRambler Expedition Flashlight 222,preparedness,flashlight,Switchback Supply,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply
20260730-0129,2026-07-30,S002,,4,397.47,10,in_store,Y,NP5003,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1003,matched_exact,0.9995,Normalized product name matches exactly.,NP5003,matched_exact,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260730-0130,2026-07-30,S006,,1,178.36,10,ship_from_store,N,NP5038,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1038,matched_exact,0.9942,Normalized product name matches exactly.,NP5038,matched_exact,True,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,Trail Rover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch
20260730-0131,2026-07-30,S002,,2,358.39,0,ship_from_store,Y,NP5039,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1039,matched_exact,0.9992,Normalized product name matches exactly.,NP5039,matched_exact,True,P1039,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply
20260730-0132,2026-07-30,S007,,4,441.63,0,in_store,N,NP5003,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1003,matched_exact,0.9995,Normalized product name matches exactly.,NP5003,matched_exact,True,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline
20260730-0133,2026-07-30,S004,,4,112.78,5,in_store,N,NP5009,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1009,matched_exact,0.9286,Normalized product name matches exactly.,NP5009,matched_exact,True,P1009,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters,PineRunner 4P Tent 208,camping,tent,RTO House Brand,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters
20260730-0134,2026-07-30,S005,,1,99.43,0,ship_from_store,N,NP5013,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1013,matched_exact,0.8117,Normalized product name matches exactly.,NP5013,matched_exact,True,P1013,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works,FieldRunner Packable Jacket 212,apparel,waterproof outerwear,Blue Ridge Outdoor Works,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works
20260730-0135,2026-07-30,S001,,1,121.37,0,in_store,Y,NP5025,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1025,matched_exact,0.767,Normalized product name matches exactly.,NP5025,matched_exact,True,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,PineRunner Lightweight Jacket 224,apparel,waterproof outerwear,RTO House Brand,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters
20260730-0136,2026-07-30,S002,,4,220.05,0,ship_from_store,Y,NP5071,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1074,review_ambiguous,0.8383,Top candidates are too close; human confirmation is required.,NP5071,review_ambiguous,False,NEW:NP5071,,,,,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember
20260730-0137,2026-07-30,S002,,3,90.88,10,in_store,Y,NP5066,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1066,matched_exact,0.9322,Normalized product name matches exactly.,NP5066,matched_exact,True,P1066,RidgeRover Trail Tumbler 265,hydration,insulated tumbler,Highland Ember,RidgeRover-Trail-Tumbler-265,drinkware,insulated tumbler,Highland Ember,RidgeRover Trail Tumbler 265,hydration,insulated tumbler,Highland Ember
20260731-0001,2026-07-31,S003,,1,74.44,0,in_store,Y,NP5050,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1050,matched_exact,0.9997,Normalized product name matches exactly.,NP5050,matched_exact,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260731-0002,2026-07-31,S007,,2,144.26,0,in_store,N,NP5035,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1035,matched_exact,0.9279,Normalized product name matches exactly.,NP5035,matched_exact,True,P1035,CreekRambler Rechargeable Flashlight 234,emergency,flashlight,Creekline,CreekRambler Rechargeable Flashlight 234,preparedness,flashlight,Creekline,CreekRambler Rechargeable Flashlight 234,emergency,flashlight,Creekline
20260731-0003,2026-07-31,S002,,3,183.13,20,ship_from_store,Y,NP5046,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1046,matched_exact,0.9994,Normalized product name matches exactly.,NP5046,matched_exact,True,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch
20260731-0004,2026-07-31,S008,,1,155.01,20,ship_from_store,N,NP5044,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1044,matched_exact,0.9993,Normalized product name matches exactly.,NP5044,matched_exact,True,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss and Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile
20260731-0005,2026-07-31,S008,,3,49.84,10,in_store,N,NP5006,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1006,matched_exact,0.9267,Normalized product name matches exactly.,NP5006,matched_exact,True,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,Trail Rover 20oz Tumbler 205,drinkware,insulated tumbler,Summit Finch,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch
20260731-0006,2026-07-31,S003,,1,186.65,10,in_store,N,NP5020,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1020,matched_exact,0.9945,Normalized product name matches exactly.,NP5020,matched_exact,True,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,Storm Nomad Approach Trail Shoes 219,footwear,trail shoes,Moss and Mile,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile
20260731-0007,2026-07-31,S007,,2,616.24,5,pickup,N,NP5016,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1016,matched_exact,0.9993,Normalized product name matches exactly.,NP5016,matched_exact,True,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge
20260731-0008,2026-07-31,S004,,2,67.0,10,in_store,N,NP5050,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1050,matched_exact,0.9997,Normalized product name matches exactly.,NP5050,matched_exact,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260731-0009,2026-07-31,S008,,1,121.37,0,ship_from_store,Y,NP5025,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1025,matched_exact,0.767,Normalized product name matches exactly.,NP5025,matched_exact,True,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,PineRunner Lightweight Jacket 224,apparel,waterproof outerwear,RTO House Brand,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters
20260731-0010,2026-07-31,S007,,1,166.65,0,in_store,Y,NP5060,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1060,matched_exact,0.9311,Normalized product name matches exactly.,NP5060,matched_exact,True,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,CloudNomad-32oz-Tumbler-259,drinkware,insulated tumbler,Moss and Mile,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile
20260731-0011,2026-07-31,S002,,4,88.37,0,pickup,Y,NP5024,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1024,matched_exact,0.9326,Normalized product name matches exactly.,NP5024,matched_exact,True,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,CanyonNomad Travel Tumbler 223,drinkware,insulated tumbler,TrailForge,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge
20260731-0012,2026-07-31,S003,,2,61.76,15,in_store,N,NP5054,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1054,matched_exact,0.9262,Normalized product name matches exactly.,NP5054,matched_exact,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,Trail Rover 20oz Tumbler 253,drinkware,insulated tumbler,Summit Finch,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260731-0013,2026-07-31,S003,,1,104.07,15,in_store,Y,NP5029,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1029,matched_exact,0.8337,Normalized product name matches exactly.,NP5029,matched_exact,True,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,FieldRunner Storm Kit Battery Pack 228,preparedness,power storage,Blue Ridge Outdoor Works,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works
20260731-0014,2026-07-31,S001,,2,715.71,10,in_store,N,NP5072,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1076,review_ambiguous,0.765,Top candidates are too close; human confirmation is required.,NP5072,review_ambiguous,False,NEW:NP5072,,,,,SummitRover Cooler,patio,cooler,Moss and Mile,SummitRover Cooler,patio,cooler,Moss and Mile
20260731-0015,2026-07-31,S004,,2,148.79,0,in_store,Y,NP5056,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1056,matched_exact,0.999,Normalized product name matches exactly.,NP5056,matched_exact,True,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge
20260731-0016,2026-07-31,S002,,2,429.02,0,in_store,N,NP5051,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1051,matched_exact,0.9997,Normalized product name matches exactly.,NP5051,matched_exact,True,P1051,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline
20260731-0017,2026-07-31,S005,,3,130.96,20,ship_from_store,Y,NP5074,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1078,review_duplicate_candidate,0.8386,Legacy product P1078 is proposed for multiple new products; possible split or collision.,NP5074,review_duplicate_candidate,False,NEW:NP5074,,,,,SwitchbackRover Insulated Tumbler,drinkware,insulated tumbler,Summit Finch,SwitchbackRover Insulated Tumbler,drinkware,insulated tumbler,Summit Finch
20260731-0018,2026-07-31,S006,,3,358.39,0,ship_from_store,N,NP5039,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1039,matched_exact,0.9992,Normalized product name matches exactly.,NP5039,matched_exact,True,P1039,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply
20260731-0019,2026-07-31,S003,,1,220.05,0,in_store,Y,NP5071,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1074,review_ambiguous,0.8383,Top candidates are too close; human confirmation is required.,NP5071,review_ambiguous,False,NEW:NP5071,,,,,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember
20260731-0020,2026-07-31,S006,,2,648.67,0,in_store,N,NP5016,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1016,matched_exact,0.9993,Normalized product name matches exactly.,NP5016,matched_exact,True,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge
20260731-0021,2026-07-31,S001,,1,166.43,5,ship_from_store,Y,NP5008,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1008,matched_exact,0.9999,Normalized product name matches exactly.,NP5008,matched_exact,True,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge
20260731-0022,2026-07-31,S001,,3,109.28,15,in_store,Y,NP5030,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1030,matched_exact,0.9328,Normalized product name matches exactly.,NP5030,matched_exact,True,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,SwitchbackRover 20oz Tumbler 229,drinkware,insulated tumbler,Summit Finch,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch
20260731-0023,2026-07-31,S002,,2,159.46,15,in_store,Y,NP5033,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1033,matched_exact,0.9291,Normalized product name matches exactly.,NP5033,matched_exact,True,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,SummitRunner 4P Tent 232,camping,tent,RTO House Brand,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters
20260731-0024,2026-07-31,S001,,4,205.57,0,pickup,N,NP5002,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1002,matched_exact,0.9997,Normalized product name matches exactly.,NP5002,matched_exact,True,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember
20260731-0025,2026-07-31,S006,,1,171.67,10,in_store,N,NP5015,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1015,matched_exact,0.9998,Normalized product name matches exactly.,NP5015,matched_exact,True,P1015,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply
20260731-0026,2026-07-31,S003,,3,212.27,5,pickup,Y,NP5049,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1049,matched_exact,0.7676,Normalized product name matches exactly.,NP5049,matched_exact,True,P1049,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters,SummitRunner Lightweight Jacket 248,apparel,waterproof outerwear,RTO House Brand,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters
20260731-0027,2026-07-31,S002,,3,74.44,0,pickup,Y,NP5050,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1050,matched_exact,0.9997,Normalized product name matches exactly.,NP5050,matched_exact,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260731-0028,2026-07-31,S005,,4,175.19,0,in_store,Y,NP5008,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1008,matched_exact,0.9999,Normalized product name matches exactly.,NP5008,matched_exact,True,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge
20260731-0029,2026-07-31,S001,,1,77.67,15,ship_from_store,Y,NP5073,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1077,review_duplicate_candidate,0.7544,Legacy product P1077 is proposed for multiple new products; possible split or collision.,NP5073,review_duplicate_candidate,False,NEW:NP5073,,,,,FieldRunner Battery Pack,preparedness,power storage,Blue Ridge Outdoor Works,FieldRunner Battery Pack,preparedness,power storage,Blue Ridge Outdoor Works
20260731-0030,2026-07-31,S002,,4,233.55,15,in_store,Y,NP5075,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1079,review_duplicate_candidate,0.6645,Legacy product P1079 is proposed for multiple new products; possible split or collision.,NP5075,review_duplicate_candidate,False,NEW:NP5075,,,,,MoonRambler Rain Shell,apparel,waterproof outerwear,Switchback Supply,MoonRambler Rain Shell,apparel,waterproof outerwear,Switchback Supply
20260731-0031,2026-07-31,S003,,1,217.46,5,in_store,N,NP5046,migrated,data/raw/orders/2026-07-31/orders.csv,2026-07-31,P1046,matched_exact,0.9994,Normalized product name matches exactly.,NP5046,matched_exact,True,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch
