order_id,order_date,store_id,product_id,new_product_id,canonical_product_id,canonical_product_name,quantity,unit_price,discount_pct,net_sales,sales_channel,loyalty_member
20260802-0107,2026-08-02,S005,,NP5023,NP5023,HearthRambler Expedition Flashlight 222,2,144.84,0,289.68,ship_from_store,Y
20260802-0108,2026-08-02,S008,,NP5050,NP5050,RidgeRover Mid Trail Shoes 249,2,74.44,0,148.88,ship_from_store,Y
20260802-0109,2026-08-02,S001,,NP5070,NP5070,FieldPacer Insulated Tumbler,2,128.89,10,257.78,in_store,Y
20260802-0110,2026-08-02,S005,,NP5067,NP5067,CreekRambler Alpine Jacket 266 Pro,2,210.43,15,420.86,ship_from_store,Y
20260802-0111,2026-08-02,S002,,NP5031,NP5031,MoonRambler Storm proof Jacket 230,1,145.81,15,145.81,in_store,Y
20260802-0112,2026-08-02,S005,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,3,122.13,5,366.39,in_store,N
20260802-0113,2026-08-02,S001,,NP5018,NP5018,RidgeRover Trail Tumbler 217,1,150.17,0,150.17,ship_from_store,Y
20260802-0114,2026-08-02,S001,,NP5022,NP5022,Trail Rover Weekend Patio Heater 221,1,310.01,20,310.01,in_store,Y
20260802-0115,2026-08-02,S001,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,2,148.91,15,297.82,pickup,N
20260802-0116,2026-08-02,S001,,NP5050,NP5050,RidgeRover Mid Trail Shoes 249,2,74.44,0,148.88,in_store,N
20260802-0117,2026-08-02,S003,,NP5064,NP5064,PeakNomad-XL-Cooler-263,2,655.68,0,1311.36,pickup,Y
20260804-0001,2026-08-04,S006,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,3,128.7,0,386.1,in_store,Y
20260804-0002,2026-08-04,S002,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,2,148.91,15,297.82,in_store,Y
20260804-0003,2026-08-04,S001,,NP5018,NP5018,RidgeRover Trail Tumbler 217,1,135.15,10,135.15,in_store,Y
20260804-0004,2026-08-04,S004,,NP5068,NP5068,StormNomad-Approach-Trail-Shoes-267,2,86.31,0,172.62,in_store,Y
20260804-0005,2026-08-04,S008,,NP5051,NP5051,CreekRambler 2P Camp Chair 250,1,364.67,15,364.67,in_store,N
20260804-0006,2026-08-04,S008,,NP5007,NP5007,HearthRambler Storm proof Jacket 206,2,87.27,20,174.54,in_store,N
20260804-0007,2026-08-04,S007,,NP5044,NP5044,CloudNomad Approach Trail Shoes 243,2,155.01,20,310.02,in_store,N
20260804-0008,2026-08-04,S001,,NP5064,NP5064,PeakNomad-XL-Cooler-263,1,590.11,10,590.11,in_store,Y
20260804-0009,2026-08-04,S004,,NP5041,NP5041,PineRunner Mini Battery Pack 240,1,53.54,0,53.54,pickup,Y
20260804-0010,2026-08-04,S001,,NP5050,NP5050,RidgeRover Mid Trail Shoes 249,1,63.27,15,63.27,in_store,N
20260804-0011,2026-08-04,S006,,NP5047,NP5047,MoonRambler Expedition Flashlight 246,1,58.07,0,58.07,pickup,Y
20260804-0012,2026-08-04,S001,,NP5025,NP5025,PineRunner Lightweight Jacket 224,4,115.3,5,461.2,in_store,Y
20260804-0013,2026-08-04,S005,,NP5064,NP5064,PeakNomad-XL-Cooler-263,2,655.68,0,1311.36,in_store,Y
20260804-0014,2026-08-04,S003,,NP5042,NP5042,VistaRover Trail Tumbler 241,1,101.12,10,101.12,in_store,Y
20260804-0015,2026-08-04,S002,,NP5063,NP5063,MoonRambler Ultralight Camp Chair 262 Pro,1,61.78,20,61.78,in_store,Y
20260804-0016,2026-08-04,S003,,NP5025,NP5025,PineRunner Lightweight Jacket 224,1,121.37,0,121.37,pickup,Y
20260804-0017,2026-08-04,S008,,NP5048,NP5048,PeakNomad Travel Tumbler 247,2,72.7,0,145.4,in_store,N
20260804-0018,2026-08-04,S001,,NP5072,NP5072,SummitRover Cooler,1,795.23,0,795.23,in_store,Y
20260804-0019,2026-08-04,S004,,NP5037,NP5037,EmberRunner Packable Jacket 236,2,89.38,0,178.76,in_store,Y
20260804-0020,2026-08-04,S005,,NP5061,NP5061,FieldRunner Packable Jacket 260 Pro,4,154.19,0,616.76,in_store,Y
20260804-0021,2026-08-04,S002,,NP5027,NP5027,BoulderRambler 2P Camp Chair 226,1,83.82,10,83.82,ship_from_store,Y
20260804-0022,2026-08-04,S007,,NP5044,NP5044,CloudNomad Approach Trail Shoes 243,2,155.01,20,310.02,ship_from_store,N
20260804-0023,2026-08-04,S003,,NP5028,NP5028,CloudNomad Compact Cooler 227,1,503.25,20,503.25,ship_from_store,N
20260804-0024,2026-08-04,S008,,NP5031,NP5031,MoonRambler Storm proof Jacket 230,1,171.54,0,171.54,in_store,N
20260804-0025,2026-08-04,S005,,NP5005,NP5005,EmberRunner Storm Kit Battery Pack 204,1,95.51,15,95.51,ship_from_store,Y
20260804-0026,2026-08-04,S004,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,1,201.48,5,201.48,in_store,N
20260804-0027,2026-08-04,S005,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,1,175.19,0,175.19,in_store,Y
20260804-0028,2026-08-04,S002,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,4,128.7,0,514.8,ship_from_store,Y
20260804-0029,2026-08-04,S003,,NP5048,NP5048,PeakNomad Travel Tumbler 247,2,69.06,5,138.12,in_store,Y
20260804-0030,2026-08-04,S004,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,1,200.43,0,200.43,ship_from_store,N
20260804-0031,2026-08-04,S005,,NP5002,NP5002,RidgeRover Mid Trail Shoes 201,4,195.29,5,781.16,in_store,Y
20260804-0032,2026-08-04,S007,,NP5050,NP5050,RidgeRover Mid Trail Shoes 249,1,70.72,5,70.72,pickup,Y
20260804-0033,2026-08-04,S006,,NP5068,NP5068,StormNomad-Approach-Trail-Shoes-267,3,81.99,5,245.97,pickup,Y
20260804-0034,2026-08-04,S003,,NP5009,NP5009,PineRunner 4P Tent 208,2,118.72,0,237.44,in_store,Y
20260804-0035,2026-08-04,S002,,NP5052,NP5052,Storm Nomad Compact Cooler 251,1,378.16,0,378.16,in_store,Y
20260804-0036,2026-08-04,S005,,NP5027,NP5027,BoulderRambler 2P Camp Chair 226,1,93.13,0,93.13,pickup,Y
20260804-0037,2026-08-04,S005,,NP5053,NP5053,EmberRunner Storm Kit Battery Pack 252,2,111.73,0,223.46,ship_from_store,N
20260804-0038,2026-08-04,S003,,NP5031,NP5031,MoonRambler Storm proof Jacket 230,4,162.96,5,651.84,ship_from_store,Y
20260804-0039,2026-08-04,S002,,NP5018,NP5018,RidgeRover Trail Tumbler 217,2,150.17,0,300.34,ship_from_store,Y
20260804-0040,2026-08-04,S004,,NP5004,NP5004,Storm Nomad Compact Cooler 203,3,103.51,5,310.53,pickup,Y
20260804-0041,2026-08-04,S008,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,1,100.98,0,100.98,ship_from_store,Y
20260804-0042,2026-08-04,S002,,NP5025,NP5025,PineRunner Lightweight Jacket 224,1,121.37,0,121.37,in_store,N
20260804-0043,2026-08-04,S008,,NP5023,NP5023,HearthRambler Expedition Flashlight 222,1,144.84,0,144.84,in_store,Y
20260804-0044,2026-08-04,S004,,NP5042,NP5042,VistaRover Trail Tumbler 241,2,112.36,0,224.72,in_store,Y
20260804-0045,2026-08-04,S003,,NP5028,NP5028,CloudNomad Compact Cooler 227,4,629.06,0,2516.24,in_store,N
20260804-0046,2026-08-04,S001,,NP5010,NP5010,VistaRover Deluxe Patio Heater 209,1,555.58,0,555.58,in_store,N
20260804-0047,2026-08-04,S004,,NP5070,NP5070,FieldPacer Insulated Tumbler,1,121.73,15,121.73,ship_from_store,Y
20260804-0048,2026-08-04,S001,,NP5042,NP5042,VistaRover Trail Tumbler 241,1,112.36,0,112.36,in_store,N
20260804-0049,2026-08-04,S003,,NP5040,NP5040,CanyonNomad XL Cooler 239,1,102.14,5,102.14,in_store,Y
20260804-0050,2026-08-04,S006,,NP5045,NP5045,FieldRunner Basecamp Tent 244,2,343.55,0,687.1,pickup,N
20260804-0051,2026-08-04,S003,,NP5070,NP5070,FieldPacer Insulated Tumbler,2,136.05,5,272.1,pickup,Y
20260804-0052,2026-08-04,S005,,NP5010,NP5010,VistaRover Deluxe Patio Heater 209,1,500.02,10,500.02,ship_from_store,Y
20260804-0053,2026-08-04,S005,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,1,399.61,0,399.61,in_store,Y
20260804-0054,2026-08-04,S003,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,2,265.51,5,531.02,in_store,N
20260804-0055,2026-08-04,S002,,NP5042,NP5042,VistaRover Trail Tumbler 241,4,112.36,0,449.44,in_store,Y
20260804-0056,2026-08-04,S003,,NP5044,NP5044,CloudNomad Approach Trail Shoes 243,1,184.07,5,184.07,ship_from_store,Y
20260804-0057,2026-08-04,S004,,NP5036,NP5036,Storm Nomad 32oz Tumbler 235,3,148.63,5,445.89,in_store,Y
20260804-0058,2026-08-04,S006,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,1,85.83,15,85.83,in_store,N
20260804-0059,2026-08-04,S002,,NP5001,NP5001,SummitRunner Lightweight Jacket 200,2,116.79,10,233.58,pickup,Y
20260804-0060,2026-08-04,S003,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,1,200.43,0,200.43,in_store,Y
20260804-0061,2026-08-04,S001,,NP5052,NP5052,Storm Nomad Compact Cooler 251,2,359.25,5,718.5,pickup,Y
20260804-0062,2026-08-04,S008,,NP5015,NP5015,MoonRambler Ultralight Camp Chair 214,4,181.2,5,724.8,in_store,Y
20260804-0063,2026-08-04,S004,,NP5075,NP5075,MoonRambler Rain Shell,4,274.77,0,1099.08,pickup,Y
20260804-0064,2026-08-04,S006,,NP5017,NP5017,SummitRunner Mini Battery Pack 216,2,60.12,5,120.24,ship_from_store,Y
20260804-0065,2026-08-04,S007,,NP5034,NP5034,RidgeRover Deluxe Patio Heater 233,3,168.67,0,506.01,pickup,Y
20260804-0066,2026-08-04,S002,,NP5040,NP5040,CanyonNomad XL Cooler 239,2,107.52,0,215.04,in_store,Y
20260804-0067,2026-08-04,S005,,NP5050,NP5050,RidgeRover Mid Trail Shoes 249,3,63.27,15,189.81,in_store,N
20260804-0068,2026-08-04,S004,,NP5046,NP5046,SwitchbackRover Weekend Patio Heater 245,2,217.46,5,434.92,pickup,Y
20260804-0069,2026-08-04,S005,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,2,120.05,0,240.1,ship_from_store,Y
20260804-0070,2026-08-04,S002,,NP5024,NP5024,CanyonNomad Travel Tumbler 223,1,79.53,10,79.53,in_store,Y
20260804-0071,2026-08-04,S003,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,2,186.65,10,373.3,ship_from_store,Y
20260804-0072,2026-08-04,S006,,NP5045,NP5045,FieldRunner Basecamp Tent 244,2,274.84,20,549.68,in_store,Y
20260804-0073,2026-08-04,S001,,NP5052,NP5052,Storm Nomad Compact Cooler 251,4,378.16,0,1512.64,in_store,Y
20260804-0074,2026-08-04,S006,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,3,176.28,15,528.84,in_store,Y
20260804-0075,2026-08-04,S006,,NP5028,NP5028,CloudNomad Compact Cooler 227,1,629.06,0,629.06,in_store,Y
20260804-0076,2026-08-04,S004,,NP5072,NP5072,SummitRover Cooler,2,795.23,0,1590.46,pickup,Y
20260804-0077,2026-08-04,S005,,NP5064,NP5064,PeakNomad-XL-Cooler-263,3,655.68,0,1967.04,in_store,Y
20260804-0078,2026-08-04,S003,,NP5053,NP5053,EmberRunner Storm Kit Battery Pack 252,2,89.38,20,178.76,in_store,Y
20260804-0079,2026-08-04,S007,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,2,157.67,10,315.34,in_store,Y
20260804-0080,2026-08-04,S004,,NP5056,NP5056,CanyonNomad Waterproof Trail Shoes 255,2,119.03,20,238.06,in_store,Y
20260804-0081,2026-08-04,S003,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,1,207.39,0,207.39,ship_from_store,Y
20260804-0082,2026-08-04,S008,,NP5059,NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,1,92.57,15,92.57,in_store,Y
20260804-0083,2026-08-04,S005,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,4,80.78,20,323.12,in_store,Y
20260804-0084,2026-08-04,S002,,NP5044,NP5044,CloudNomad Approach Trail Shoes 243,4,164.7,15,658.8,in_store,Y
20260804-0085,2026-08-04,S005,,NP5013,NP5013,FieldRunner Packable Jacket 212,1,79.54,20,79.54,in_store,N
20260804-0086,2026-08-04,S006,,NP5069,NP5069,BoulderNomad Patio Heater,1,221.25,0,221.25,in_store,Y
20260804-0087,2026-08-04,S005,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,2,108.05,10,216.1,in_store,Y
20260804-0088,2026-08-04,S001,,NP5021,NP5021,EmberRunner Basecamp Tent 220,2,73.7,0,147.4,ship_from_store,Y
20260804-0089,2026-08-04,S004,,NP5069,NP5069,BoulderNomad Patio Heater,4,188.06,15,752.24,in_store,N
20260804-0090,2026-08-04,S007,,NP5054,NP5054,Trail Rover 20oz Tumbler 253,3,58.13,20,174.39,ship_from_store,N
20260804-0091,2026-08-04,S007,,NP5025,NP5025,PineRunner Lightweight Jacket 224,3,109.23,10,327.69,in_store,Y
20260804-0092,2026-08-04,S001,,NP5054,NP5054,Trail Rover 20oz Tumbler 253,2,58.13,20,116.26,in_store,Y
20260804-0093,2026-08-04,S001,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,4,212.08,0,848.32,ship_from_store,Y
20260804-0094,2026-08-04,S004,,NP5016,NP5016,PeakNomad XL Cooler 215,3,551.37,15,1654.11,ship_from_store,Y
20260804-0095,2026-08-04,S002,,NP5062,NP5062,SwitchbackRover-Wide-Trail-Shoes-261,3,163.29,0,489.87,in_store,Y
20260804-0096,2026-08-04,S008,,NP5071,NP5071,MoonScout Trail Shoes,2,220.05,0,440.1,in_store,Y
20260804-0097,2026-08-04,S008,,NP5027,NP5027,BoulderRambler 2P Camp Chair 226,3,93.13,0,279.39,in_store,Y
20260804-0098,2026-08-04,S003,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,1,212.08,0,212.08,pickup,Y
20260805-0001,2026-08-05,S008,,NP5048,NP5048,PeakNomad Travel Tumbler 247,2,72.7,0,145.4,ship_from_store,N
20260805-0002,2026-08-05,S008,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,1,251.53,10,251.53,ship_from_store,Y
20260805-0003,2026-08-05,S005,,NP5067,NP5067,CreekRambler Alpine Jacket 266 Pro,1,247.56,0,247.56,in_store,N
20260805-0004,2026-08-05,S005,,NP5021,NP5021,EmberRunner Basecamp Tent 220,3,70.02,5,210.06,in_store,Y
20260805-0005,2026-08-05,S002,,NP5022,NP5022,Trail Rover Weekend Patio Heater 221,1,329.38,15,329.38,in_store,N
20260805-0006,2026-08-05,S001,,NP5072,NP5072,SummitRover Cooler,4,715.71,10,2862.84,in_store,Y
20260805-0007,2026-08-05,S008,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,1,180.27,15,180.27,ship_from_store,N
20260805-0008,2026-08-05,S006,,NP5076,NP5076,PeakNomad Trail Shoes,1,157.12,0,157.12,in_store,Y
20260805-0009,2026-08-05,S004,,NP5054,NP5054,Trail Rover 20oz Tumbler 253,3,69.03,5,207.09,pickup,Y
20260805-0010,2026-08-05,S003,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,1,176.28,15,176.28,ship_from_store,Y
20260805-0011,2026-08-05,S003,,NP5038,NP5038,Trail Rover Wide Trail Shoes 237,2,178.36,10,356.72,ship_from_store,N
20260805-0012,2026-08-05,S002,,NP5004,NP5004,Storm Nomad Compact Cooler 203,2,108.96,0,217.92,pickup,Y
20260805-0013,2026-08-05,S008,,NP5019,NP5019,CreekRambler Alpine Jacket 218,3,179.93,0,539.79,in_store,Y
20260805-0014,2026-08-05,S008,,NP5011,NP5011,BoulderRambler Rechargeable Flashlight 210,2,126.03,5,252.06,pickup,N
20260805-0015,2026-08-05,S007,,NP5049,NP5049,SummitRunner Lightweight Jacket 248,2,223.44,0,446.88,in_store,Y
20260805-0016,2026-08-05,S008,,NP5047,NP5047,MoonRambler Expedition Flashlight 246,1,58.07,0,58.07,in_store,Y
20260805-0017,2026-08-05,S003,,NP5072,NP5072,SummitRover Cooler,1,636.18,20,636.18,in_store,Y
20260805-0018,2026-08-05,S004,,NP5072,NP5072,SummitRover Cooler,3,795.23,0,2385.69,ship_from_store,Y
20260805-0019,2026-08-05,S008,,NP5051,NP5051,CreekRambler 2P Camp Chair 250,2,429.02,0,858.04,in_store,Y
20260805-0020,2026-08-05,S003,,NP5075,NP5075,MoonRambler Rain Shell,2,233.55,15,467.1,ship_from_store,N
20260805-0021,2026-08-05,S007,,NP5037,NP5037,EmberRunner Packable Jacket 236,1,75.97,15,75.97,ship_from_store,Y
20260805-0022,2026-08-05,S001,,NP5008,NP5008,CanyonNomad Waterproof Trail Shoes 207,4,175.19,0,700.76,ship_from_store,Y
20260805-0023,2026-08-05,S006,,NP5042,NP5042,VistaRover Trail Tumbler 241,1,106.74,5,106.74,pickup,Y
20260805-0024,2026-08-05,S005,,NP5038,NP5038,Trail Rover Wide Trail Shoes 237,1,198.18,0,198.18,ship_from_store,Y
20260805-0025,2026-08-05,S005,,NP5054,NP5054,Trail Rover 20oz Tumbler 253,1,72.66,0,72.66,in_store,Y
20260805-0026,2026-08-05,S004,,NP5031,NP5031,MoonRambler Storm proof Jacket 230,2,154.39,10,308.78,in_store,Y
20260805-0027,2026-08-05,S008,,NP5004,NP5004,Storm Nomad Compact Cooler 203,2,98.06,10,196.12,in_store,Y
20260805-0028,2026-08-05,S005,,NP5031,NP5031,MoonRambler Storm proof Jacket 230,1,171.54,0,171.54,in_store,Y
20260805-0029,2026-08-05,S008,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,2,251.53,10,503.06,in_store,Y
20260805-0030,2026-08-05,S006,,NP5009,NP5009,PineRunner 4P Tent 208,1,100.91,15,100.91,in_store,Y
20260805-0031,2026-08-05,S003,,NP5049,NP5049,SummitRunner Lightweight Jacket 248,4,178.75,20,715.0,ship_from_store,Y
20260805-0032,2026-08-05,S007,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,1,212.08,0,212.08,in_store,Y
20260805-0033,2026-08-05,S006,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,4,166.65,0,666.6,in_store,N
20260805-0034,2026-08-05,S008,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,1,120.05,0,120.05,in_store,Y
20260805-0035,2026-08-05,S008,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,2,122.43,0,244.86,ship_from_store,Y
20260805-0036,2026-08-05,S003,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,1,200.43,0,200.43,ship_from_store,N
20260805-0037,2026-08-05,S007,,NP5045,NP5045,FieldRunner Basecamp Tent 244,2,292.02,15,584.04,in_store,Y
20260805-0038,2026-08-05,S006,,NP5064,NP5064,PeakNomad-XL-Cooler-263,2,557.33,15,1114.66,in_store,Y
20260805-0039,2026-08-05,S005,,NP5025,NP5025,PineRunner Lightweight Jacket 224,1,103.16,15,103.16,pickup,Y
20260805-0040,2026-08-05,S001,,NP5020,NP5020,Storm Nomad Approach Trail Shoes 219,2,207.39,0,414.78,in_store,N
20260805-0041,2026-08-05,S006,,NP5023,NP5023,HearthRambler Expedition Flashlight 222,1,144.84,0,144.84,ship_from_store,Y
20260805-0042,2026-08-05,S001,,NP5051,NP5051,CreekRambler 2P Camp Chair 250,2,429.02,0,858.04,in_store,Y
20260805-0043,2026-08-05,S001,,NP5003,NP5003,CreekRambler 2P Camp Chair 202,4,441.63,0,1766.52,ship_from_store,Y
20260805-0044,2026-08-05,S003,,NP5048,NP5048,PeakNomad Travel Tumbler 247,1,72.7,0,72.7,in_store,Y
20260805-0045,2026-08-05,S003,,NP5001,NP5001,SummitRunner Lightweight Jacket 200,2,129.77,0,259.54,in_store,Y
20260805-0046,2026-08-05,S005,,NP5050,NP5050,RidgeRover Mid Trail Shoes 249,1,74.44,0,74.44,in_store,Y
20260805-0047,2026-08-05,S006,,NP5054,NP5054,Trail Rover 20oz Tumbler 253,1,65.39,10,65.39,pickup,Y
20260805-0048,2026-08-05,S007,,NP5001,NP5001,SummitRunner Lightweight Jacket 200,2,123.28,5,246.56,ship_from_store,Y
20260805-0049,2026-08-05,S001,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,2,359.65,10,719.3,in_store,Y
20260805-0050,2026-08-05,S002,,NP5059,NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,1,103.46,5,103.46,ship_from_store,Y
20260805-0051,2026-08-05,S007,,NP5071,NP5071,MoonScout Trail Shoes,1,220.05,0,220.05,in_store,Y
20260805-0052,2026-08-05,S004,,NP5040,NP5040,CanyonNomad XL Cooler 239,1,102.14,5,102.14,pickup,N
20260805-0053,2026-08-05,S001,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,1,120.05,0,120.05,in_store,N
20260805-0054,2026-08-05,S004,,NP5048,NP5048,PeakNomad Travel Tumbler 247,3,61.8,15,185.4,in_store,Y
20260805-0055,2026-08-05,S008,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,1,128.7,0,128.7,pickup,Y
20260805-0056,2026-08-05,S008,,NP5040,NP5040,CanyonNomad XL Cooler 239,1,96.77,10,96.77,in_store,N
20260805-0057,2026-08-05,S006,,NP5047,NP5047,MoonRambler Expedition Flashlight 246,1,55.17,5,55.17,ship_from_store,Y
20260805-0058,2026-08-05,S008,,NP5069,NP5069,BoulderNomad Patio Heater,1,221.25,0,221.25,pickup,N
20260805-0059,2026-08-05,S008,,NP5006,NP5006,Trail Rover 20oz Tumbler 205,3,47.07,15,141.21,in_store,Y
20260805-0060,2026-08-05,S004,,NP5058,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,229.7,20,229.7,ship_from_store,Y
20260805-0061,2026-08-05,S007,,NP5015,NP5015,MoonRambler Ultralight Camp Chair 214,4,190.74,0,762.96,in_store,Y
20260805-0062,2026-08-05,S002,,NP5029,NP5029,FieldRunner Storm Kit Battery Pack 228,3,97.94,20,293.82,in_store,Y
20260805-0063,2026-08-05,S001,,NP5015,NP5015,MoonRambler Ultralight Camp Chair 214,4,162.13,15,648.52,pickup,Y
20260805-0064,2026-08-05,S005,,NP5024,NP5024,CanyonNomad Travel Tumbler 223,1,79.53,10,79.53,in_store,Y
20260805-0065,2026-08-05,S006,,NP5030,NP5030,SwitchbackRover 20oz Tumbler 229,1,128.56,0,128.56,in_store,Y
20260805-0066,2026-08-05,S001,,NP5014,NP5014,SwitchbackRover Wide Trail Shoes 213,1,212.08,0,212.08,pickup,Y
20260805-0067,2026-08-05,S007,,NP5004,NP5004,Storm Nomad Compact Cooler 203,1,103.51,5,103.51,in_store,N
20260805-0068,2026-08-05,S005,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,2,319.69,20,639.38,pickup,N
20260805-0069,2026-08-05,S001,,NP5017,NP5017,SummitRunner Mini Battery Pack 216,1,53.79,15,53.79,in_store,Y
20260805-0070,2026-08-05,S003,,NP5065,NP5065,SummitRunner Mini Battery Pack 264 Pro,3,107.67,0,323.01,in_store,Y
20260805-0071,2026-08-05,S008,,NP5054,NP5054,Trail Rover 20oz Tumbler 253,1,65.39,10,65.39,ship_from_store,Y
20260805-0072,2026-08-05,S003,,NP5042,NP5042,VistaRover Trail Tumbler 241,1,112.36,0,112.36,in_store,Y
20260805-0073,2026-08-05,S007,,NP5021,NP5021,EmberRunner Basecamp Tent 220,1,73.7,0,73.7,in_store,Y
20260805-0074,2026-08-05,S007,,NP5021,NP5021,EmberRunner Basecamp Tent 220,1,70.02,5,70.02,pickup,N
20260805-0075,2026-08-05,S003,,NP5002,NP5002,RidgeRover Mid Trail Shoes 201,1,174.73,15,174.73,in_store,N
20260805-0076,2026-08-05,S002,,NP5026,NP5026,VistaRover Mid Trail Shoes 225,1,115.83,10,115.83,pickup,Y
20260805-0077,2026-08-05,S002,,NP5066,NP5066,RidgeRover-Trail-Tumbler-265,1,95.93,5,95.93,ship_from_store,Y
20260805-0078,2026-08-05,S003,,NP5058,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,287.12,0,287.12,ship_from_store,N
20260805-0079,2026-08-05,S002,,NP5060,NP5060,CloudNomad-32oz-Tumbler-259,1,158.32,5,158.32,in_store,Y
20260805-0080,2026-08-05,S001,,NP5070,NP5070,FieldPacer Insulated Tumbler,2,143.21,0,286.42,in_store,Y
20260805-0081,2026-08-05,S006,,NP5017,NP5017,SummitRunner Mini Battery Pack 216,2,56.95,10,113.9,in_store,Y
20260805-0082,2026-08-05,S008,,NP5061,NP5061,FieldRunner Packable Jacket 260 Pro,3,146.48,5,439.44,ship_from_store,N
20260805-0083,2026-08-05,S002,,NP5076,NP5076,PeakNomad Trail Shoes,1,125.7,20,125.7,pickup,Y
20260805-0084,2026-08-05,S001,,NP5055,NP5055,HearthRambler Storm proof Jacket 254,1,265.51,5,265.51,pickup,Y
20260805-0085,2026-08-05,S002,,NP5012,NP5012,CloudNomad 32oz Tumbler 211,2,120.05,0,240.1,in_store,Y
20260805-0086,2026-08-05,S001,,NP5061,NP5061,FieldRunner Packable Jacket 260 Pro,2,154.19,0,308.38,in_store,N
20260805-0087,2026-08-05,S002,,NP5057,NP5057,PineRunner 4P Tent 256 Pro,4,399.61,0,1598.44,in_store,Y
20260805-0088,2026-08-05,S004,,NP5058,NP5058,VistaRover-Deluxe-Patio-Heater-257,4,244.05,15,976.2,ship_from_store,Y
20260805-0089,2026-08-05,S007,,NP5075,NP5075,MoonRambler Rain Shell,2,219.82,20,439.64,in_store,Y
20260805-0090,2026-08-05,S001,,NP5070,NP5070,FieldPacer Insulated Tumbler,2,121.73,15,243.46,in_store,Y
20260805-0091,2026-08-05,S008,,NP5058,NP5058,VistaRover-Deluxe-Patio-Heater-257,1,244.05,15,244.05,in_store,Y
20260805-0092,2026-08-05,S007,,NP5022,NP5022,Trail Rover Weekend Patio Heater 221,4,387.51,0,1550.04,pickup,Y
20260805-0093,2026-08-05,S003,,NP5007,NP5007,HearthRambler Storm proof Jacket 206,4,103.64,5,414.56,in_store,N
20260805-0094,2026-08-05,S004,,NP5069,NP5069,BoulderNomad Patio Heater,3,210.19,5,630.57,in_store,Y
20260805-0095,2026-08-05,S007,,NP5036,NP5036,Storm Nomad 32oz Tumbler 235,1,132.98,15,132.98,in_store,N
20260805-0096,2026-08-05,S002,,NP5002,NP5002,RidgeRover Mid Trail Shoes 201,2,205.57,0,411.14,in_store,N
20260805-0097,2026-08-05,S003,,NP5032,NP5032,PeakNomad Waterproof Trail Shoes 231,2,200.43,0,400.86,pickup,N
20260805-0098,2026-08-05,S006,,NP5039,NP5039,HearthRambler Ultralight Camp Chair 238,1,286.71,20,286.71,in_store,Y
20260805-0099,2026-08-05,S005,,NP5062,NP5062,SwitchbackRover-Wide-Trail-Shoes-261,2,130.63,20,261.26,ship_from_store,Y
